PROJECT_ID,SAMPLE_ID,INCLUDE,BLANK_OR_CONTROL,ENRICHMENT,ENV_BIOME,ENV_FEATURE,ENV_MATERIAL,LATITUDE,LONGITUDE,PH,TEMPERATURE
DCO_LLO,QHS1_QH170213_1,null,null,null,"terrestrial biome",spring,null,null,null,null,null
DCO_LLO,QHS2_QH170213_2,null,null,null,"terrestrial biome",spring,null,null,null,8.69,48.7
DCO_LLO,QNF_QN170220,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.495573,-84.696714,5.6,22.9
DCO_LLO,QNS_QN170220,null,null,null,"terrestrial biome",spring,null,null,null,5.6,22.9
DCO_LLO,RSS_RS170216,null,null,null,"terrestrial biome",spring,null,null,null,null,null
DCO_LLO,S14_S_14,TRUE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_LLO,S33_S_33,null,null,null,"terrestrial biome",null,null,null,null,null,null
DCO_LLO,SIS_SI170217,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.301239,-85.610549,9.83,35.9
DCO_LLO,SLF_SL170214,null,null,null,"terrestrial biome",spring,null,null,null,6.12,57
DCO_LLO,SLS_SL170214_S,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.290599,-84.972435,6.12,57
DCO_LLO,STS_ST170223,TRUE,FALSE,FALSE,"terrestrial biome",volcano,null,10.290599,-84.972435,4.51,55.8
DCO_LLO,TCF_TC170221,null,null,null,"terrestrial biome",spring,null,null,null,6.24,60
DCO_LLO,TCS_TC170221_2,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.366486,-84.381208,6.24,60
DCO_LLO,VCS_VC170218,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.897847,-85.326461,5,59.8
DCO_LOIH,J2_672_BM1_B12345,FALSE,TRUE,FALSE,"marine biome","marine biome",null,18.906,-155.257,null,null
DCO_LOIH,J2_674_Scoop_2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,null
DCO_LOIH,J672black_Av4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,47.1
DCO_LOIH,J672yellow_Av4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,40.7
DCO_LOIH,J674black_Bv4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,25.7
DCO_LOIH,J675red2black2_Av4v5,FALSE,TRUE,FALSE,"marine biome","marine biome",null,18.906,-155.257,null,41.3
DCO_LOIH,J675red2black2_B,FALSE,TRUE,FALSE,"marine biome","marine biome",fluid,18.906,-155.257,null,41.3
DCO_LOIH,J675yellow_Av4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,42.4
DCO_LOIH,J675yellow_Bv4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,42.4
DCO_LOIH,J676black_Av4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,30.8
DCO_LOIH,J676black_Bv4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,30.8
DCO_LOIH,J676red_Av4v5,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257,null,4
DCO_LZA,AHS_11,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.2,12.4
DCO_LZA,AHS_12,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.46,27
DCO_LZA,AHS_13,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.27,51
DCO_LZA,AHS_14,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.46,27
DCO_LZA,AHS_19,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.27,51
DCO_LZA,AHS_20,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.27,51
DCO_LZA,AHS_21,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.2,12.4
DCO_LZA,AHS_4,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.88,85.9
DCO_LZA,AHS_5,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.88,85.9
DCO_LZA,AHS_6,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,null,85.5
DCO_LZA,AHS_8,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.5,69.7
DCO_LZA,AHS_9,TRUE,FALSE,FALSE,"terrestrial biome","hot spring",null,45.0212,-122.0098,7.88,85.9
DCO_MAC,LD09_2_3,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,null,43.403,12.976,7.1,14
DCO_MAC,LI09_3,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7.5,13
DCO_MAC,LI09_4,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7.5,13
DCO_MAC,LI09_5,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7.5,13
DCO_MAC,LI13_2,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7.5,13
DCO_MAC,LO13_2,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7,14.5
DCO_MAC,LO13_8,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7,14.5
DCO_MAC,LV13_5,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,"microbial mat material",43.403,12.976,7.1,13.9
DCO_MAR,10A,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,46
DCO_MAR,7A_,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,32
DCO_MAR,7B_,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,32
DCO_MAR,8A_,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,32
DCO_MAR,8B_,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,32
DCO_MAR,9A_,TRUE,FALSE,FALSE,"terrestrial biome",volcano,rock,-16.26,168.13,null,42
DCO_MOS,BLM_1A,TRUE,FALSE,FALSE,"terrestrial biome",well,water,36.40116667,-116.468,null,null
DCO_MOS,BLM_1B,TRUE,FALSE,FALSE,"terrestrial biome",well,water,36.40116667,-116.468,null,null
DCO_MOS,Bilby_DNA2_280312,null,null,null,"terrestrial biome",well,rock,null,null,7.69,null
DCO_MOS,ER_EC_11,TRUE,FALSE,FALSE,"terrestrial biome",well,rock,37.2,-116.48,8.2,44
DCO_MOS,KC_1_12_10_SW2,null,null,null,null,null,null,null,null,null,null
DCO_MOS,KC_7850_SWA,null,null,null,null,null,null,null,null,null,null
DCO_MOS,KC_BH1A_MF,null,null,null,null,null,null,null,null,null,null
DCO_MOS,KC_L7850_B_MF,null,null,null,null,null,null,null,null,null,null
DCO_MOS,Nevares_DW2A,null,null,null,"terrestrial biome",null,rock,null,null,7.4,null
DCO_MOS,Nevares_DW2B,TRUE,FALSE,FALSE,"terrestrial biome",well,rock,36.5073,-116.81967,7.4,43.3
DCO_MOS,U12N_10_tunnel,TRUE,FALSE,FALSE,"terrestrial biome",mine,rock,37.21,-116.21,9..4,23
DCO_MOT,0AMRd002,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd007,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd008,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd010,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd014,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd019,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd023,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd024,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd030,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd031,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd033,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd034,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd036,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd045,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd048,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd049,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd050_051_052,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd058,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd059,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd068,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd071,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd075,null,null,null,null,null,null,null,null,null,null
DCO_ONS,A_BE326FW010813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.2,34.2
DCO_ONS,A_BE326FW080813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.21,35.8
DCO_ONS,A_BE326FW150813MF,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,A_BE326FW150813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,A_BE326FW250111,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.83,36.9
DCO_ONS,A_BE326FW270712,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.23,29.3
DCO_ONS,A_DR5IPC280513,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504,8.08,26.6
DCO_ONS,A_DR5IPC280711,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504,7.4,26.8
DCO_ONS,B_BE326FW010813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.2,34.2
DCO_ONS,B_BE326FW010813_cap_2,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.2,34.2
DCO_ONS,B_BE326FW080813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.21,35.8
DCO_ONS,B_BE326FW080813_cap_2,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.21,35.8
DCO_ONS,B_BE326FW150813_MF,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,B_BE326FW150813_MF_2,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,B_BE326FW150813_cap,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,B_BE326FW150813_cap_2,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.1,35.3
DCO_ONS,B_BE326FW250111,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.83,36.9
DCO_ONS,B_BE326FW270712,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796,8.23,29.3
DCO_ONS,B_DR5IPC280513,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504,8.08,26.6
DCO_ONS,B_DR5IPC280711,TRUE,FALSE,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504,7.4,26.8
DCO_ORC,4H_1,null,null,null,"marine biome",null,sediment,null,null,7.37,null
DCO_ORC,4H_3_upper,null,null,null,"marine biome",null,sediment,null,null,7.25,null
DCO_ORC,IODP_X336_U1383C_30R,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,22.80221,-46.05259,7.6,4
DCO_ORC,IODP_X336_U1383D_5H4,null,null,null,null,null,sediment,null,null,null,null
DCO_ORC,JdF16R2,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF21R1A,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF21R1B,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF4H2,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.28877,-128.03562,7.25,null
DCO_ORC,JdF4HCC,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.28877,-128.03562,7.25,null
DCO_ORC,JdF5X1,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.5,null
DCO_ORC,JdF6XCC,FALSE,TRUE,FALSE,null,null,sediment,null,null,null,null
DCO_ORC,JdF8X2,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.45,null
DCO_ORC,JdF8X5,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.14,null
DCO_ORC,JdFback,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.292873,-128.029332,null,null
DCO_PED,KA2198A_Prov_1,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,57.4344,16.66,7.5,12
DCO_PED,KA3110A_2,FALSE,FALSE,FALSE,"terrestrial biome",borehole,null,57.4344,16.66,8,13.9
DCO_PED,KA3385A_2,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,57.4344,16.66,7.4,13
DCO_PED,KA3510A_Prov_1,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,57.4344,16.66,7.6,null
DCO_PED,KF0069A01_2,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,57.4344,16.66,0,16
DCO_PED,KJ0052F01_100L,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,water,57.4344,16.66,7.7,16
DCO_PED,ONK_KR15,FALSE,FALSE,FALSE,"terrestrial biome","geological fracture",null,61.2369,21.4408,7.5,13
DCO_PED,ONK_KR15_2,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,7.6,13
DCO_PED,ONK_PVA06_2,FALSE,FALSE,FALSE,"terrestrial biome","geological fracture",null,61.2369,21.4408,7.8,11
DCO_PED,ONK_PVA1,FALSE,FALSE,FALSE,"terrestrial biome",borehole,null,61.2369,21.4408,7.9,8
DCO_PED,ONK_PVA10,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,8.3,11
DCO_PED,ONK_PVA3,FALSE,FALSE,FALSE,"terrestrial biome",borehole,null,61.2369,21.4408,7.9,9
DCO_PED,ONK_PVA5,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,8.1,10
DCO_PED,ONK_PVA6,FALSE,FALSE,FALSE,"terrestrial biome","geological fracture",null,61.2369,21.4408,7.8,11
DCO_PED,SURE2_C1_3_1_cell2,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,7.5,16
DCO_PED,SURE2_P7_S1,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,7.4,16
DCO_PED,SURE2_P7_S2,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,7.3,16
DCO_PED,SURE2_P7_S3,FALSE,FALSE,TRUE,"terrestrial biome",aquifer,null,61.2369,21.4408,7.5,16
DCO_PIN,A1_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,6.8,null
DCO_PIN,A2_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,6.8,null
DCO_PIN,A3_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,7.2,null
DCO_PIN,A4_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,7.9,null
DCO_PIN,A5_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,8,null
DCO_PIN,B1_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,6.7,null
DCO_PIN,B2_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,6.8,null
DCO_PIN,B3_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,7,null
DCO_PIN,B4_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,7.3,null
DCO_PIN,B5_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,7.9,null
DCO_PIN,B6_,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,17.12,73.87,8,null
DCO_PIN,BL_Control,FALSE,TRUE,FALSE,null,null,null,null,null,null,null
DCO_PIN,U7,null,null,null,null,null,rock,null,null,7.5,null
DCO_PPA,1301A_1a,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7535,-127.7639,7.5,64
DCO_PPA,1301A_1b,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7536,-127.764,7.5,64
DCO_PPA,1301A_1c,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7537,-127.7641,7.5,64
DCO_PPA,1301A_1d,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7538,-127.7642,7.5,64
DCO_PPA,1301A_3a,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7539,-127.7643,7.5,64
DCO_PPA,1301A_3b,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.754,-127.7644,7.5,64
DCO_PPA,1301A_3c,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7541,-127.7645,7.5,64
DCO_PPA,1301A_3d,FALSE,FALSE,TRUE,"marine biome",borehole,rock,47.7542,-127.7646,7.5,64
DCO_PUR,OTA_3_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,58
DCO_PUR,OTA_4_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,76
DCO_PUR,OTA_5_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,74
DCO_PUR,OTA_DNA_extrctrl_1,null,TRUE,null,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,-0
DCO_QUE,69_FE_1_ATM10,FALSE,FALSE,TRUE,"marine biome","hydrothermal vent",rock,30.119789,-42.143555,null,null
DCO_QUE,70B_P_F1_1,FALSE,FALSE,TRUE,"marine biome","hydrothermal vent",rock,30.119789,-42.143555,null,null
DCO_QUE,70B_P_F1_2,FALSE,FALSE,TRUE,"marine biome","hydrothermal vent",rock,30.119789,-42.143555,null,null
DCO_QUE,70B_P_FE_1,FALSE,FALSE,TRUE,"marine biome","hydrothermal vent",rock,30.119789,-42.143555,null,null
