PROJECT_ID,SAMPLE_ID,INCLUDE,BLANK_OR_CONTROL,ENRICHMENT,ENV_BIOME,ENV_FEATURE,ENV_MATERIAL,LATITUDE,LONGITUDE,PH,TEMPERATURE
DCO_MOT,0AMRd023,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd024,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd030,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd031,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd033,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd034,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd036,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd045,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd048,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd049,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd050_051_052,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd058,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd059,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd068,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd071,null,null,null,null,null,null,null,null,null,null
DCO_MOT,0AMRd075,null,null,null,null,null,null,null,null,null,null
DCO_ORC,4H_1,null,null,null,"marine biome",null,sediment,null,null,7.37,null
DCO_ORC,4H_3_upper,null,null,null,"marine biome",null,sediment,null,null,7.25,null
DCO_ORC,IODP_X336_U1383D_5H4,null,null,null,null,null,sediment,null,null,null,null
DCO_ORC,JdF16R2,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF21R1A,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF21R1B,TRUE,FALSE,FALSE,null,"ocean trench",rock,47.761047,-127.7612,null,null
DCO_ORC,JdF4H2,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.28877,-128.03562,7.25,null
DCO_ORC,JdF4HCC,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.28877,-128.03562,7.25,null
DCO_ORC,JdF5X1,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.5,null
DCO_ORC,JdF8X2,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.45,null
DCO_ORC,JdF8X5,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.289197,-128.0351,7.14,null
DCO_ORC,JdFback,TRUE,FALSE,FALSE,"marine biome",null,sediment,47.292873,-128.029332,null,null
DCO_PIN,U7,null,null,null,null,null,rock,null,null,7.5,null
DCO_PUR,OTA_3_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,58
DCO_PUR,OTA_4_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,76
DCO_PUR,OTA_5_DNA_A,TRUE,FALSE,FALSE,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,74
DCO_PUR,OTA_DNA_extrctrl_1,null,TRUE,null,"terrestrial biome",borehole,null,60.1882826,24.8286161,0,-0
DCO_RUS,4_D,TRUE,FALSE,FALSE,"marine biome",null,sediment,37.646,10.273,null,null
DCO_RUS,6_D,TRUE,FALSE,FALSE,"marine biome",null,sediment,37.646,10.273,null,null
DCO_RUS,6_H,TRUE,FALSE,FALSE,"marine biome",null,sediment,37.646,10.273,null,null
DCO_RUS,8_D,TRUE,FALSE,FALSE,"marine biome",null,sediment,37.646,10.273,null,null
DCO_RUS,O_12,TRUE,FALSE,FALSE,"marine biome",null,sediment,38.7,-75.16,null,null
DCO_RUS,O_3,TRUE,FALSE,FALSE,"marine biome",null,sediment,38.7,-75.16,null,null
DCO_SAR2,C1_AA_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C1_AM_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C1_IR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C1_NR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C1_SR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C2_AA_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C2_AM_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C2_IR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C2_NR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,C2_SR_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SAR2,RC_Bac,null,null,null,null,null,null,null,null,null,null
DCO_SWIR,RS_644_12A1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8428,64.5893,null,null
DCO_SWIR,RS_644_12A2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8428,64.5893,null,null
DCO_SWIR,RS_644_12B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8428,64.5893,null,null
DCO_SWIR,RS_644_12B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8428,64.5893,null,null
DCO_SWIR,RS_644_24B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5941,8.01,null
DCO_SWIR,RS_644_24B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5941,8.01,null
DCO_SWIR,RS_644_25A1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8436,64.5938,7.88,null
DCO_SWIR,RS_644_25A2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8436,64.5938,7.88,null
DCO_SWIR,RS_644_25B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8436,64.5938,7.88,null
DCO_SWIR,RS_644_25B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8436,64.5938,7.88,null
DCO_SWIR,RS_644_28A1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5882,8.18,null
DCO_SWIR,RS_644_28A2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5882,8.18,null
DCO_SWIR,RS_644_28B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5882,8.18,null
DCO_SWIR,RS_644_28B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.843,64.5882,8.18,null
DCO_SWIR,RS_649_20B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8406,64.5911,7.94,null
DCO_SWIR,RS_649_20B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8406,64.5911,7.94,null
DCO_SWIR,RS_649_24A1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8414,64.5882,null,null
DCO_SWIR,RS_649_24A2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8414,64.5882,null,null
DCO_SWIR,RS_649_24B1,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8414,64.5882,null,null
DCO_SWIR,RS_649_24B2,TRUE,FALSE,FALSE,"marine biome","hydrothermal vent",null,-27.8414,64.5882,null,null
DCO_TASP,P02,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,6.28,90
DCO_TASP,P03,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.29,90
DCO_TASP,P04,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.24,70
DCO_TASP,P05,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.25,85
DCO_TASP,P10,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.27,65
DCO_TASP,P11,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,50
DCO_TASP,P11W,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,45
DCO_TASP,P36,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.25,85
DCO_TASP,P46,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.27,65
DCO_TASP,P56,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,50
DCO_TASP,P_3,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,45
DCO_TASP,P_6,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.07,40
DCO_TASP,P_7,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,35
DCO_TASP,P_8,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,2.08,30
DCO_TASP,P_9,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",null,40.83,14.15,1.99,15
DCO_TIA2,A301GC,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A301MO,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A302MO,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A303GC,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A501GC,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A501MO,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A502GCA,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A502GCB,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A502MO,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_TIA2,A502MOB,TRUE,FALSE,FALSE,"terrestrial biome",aquifer,water,null,null,11.4,null
DCO_WOY,170123GSB2,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170123GSC1FL,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170124PF1,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170124PF1FL,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170126ML1,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170126ML1FL,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170127CC1,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170127ML2L,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170127ML2U,null,null,null,null,null,null,null,null,null,null
DCO_WOY,170127ML2UFL,null,null,null,null,null,null,null,null,null,null
